date,value
6/27/2018,110.222
6/28/2018,110.489
6/29/2018,110.67
6/30/2018,110.67
7/1/2018,110.713
7/2/2018,110.87
7/3/2018,110.442
7/4/2018,110.49
7/5/2018,110.562
7/6/2018,110.464
7/7/2018,110.464
7/8/2018,110.425
7/9/2018,110.959
7/10/2018,110.844
7/11/2018,111.956
7/12/2018,112.66
7/13/2018,112.33
7/14/2018,112.33
7/15/2018,112.4
7/16/2018,112.385
7/17/2018,113
7/18/2018,112.81
7/19/2018,112.35
7/20/2018,111.416
7/21/2018,111.416
7/22/2018,111.4161
7/23/2018,111.464
7/24/2018,111.235
7/25/2018,110.86
7/26/2018,111.148
7/27/2018,111.021
7/28/2018,111.021
7/29/2018,110.9375
7/30/2018,110.9965
7/31/2018,111.811
8/1/2018,111.6225
8/2/2018,111.6925
8/3/2018,111.265
8/4/2018,111.265
8/5/2018,111.2365
8/6/2018,111.3375
8/7/2018,111.344
8/8/2018,110.904
8/9/2018,111.0875
8/10/2018,110.875
8/11/2018,110.875
8/12/2018,110.6475
8/13/2018,110.6765
8/14/2018,111.2565
8/15/2018,110.6345
8/16/2018,111.001
8/17/2018,110.505
8/18/2018,110.505
8/19/2018,110.483
8/20/2018,109.986
8/21/2018,110.1655
8/22/2018,110.6131
8/23/2018,111.3955
8/24/2018,111.235
8/25/2018,111.235
8/26/2018,111.2855
8/27/2018,111.1405
8/28/2018,111.165
8/29/2018,111.7145
8/30/2018,111.004
8/31/2018,111.0404
9/1/2018,111.0404
9/2/2018,111.1471
9/3/2018,111.0905
9/4/2018,111.4635
9/5/2018,111.4515
9/6/2018,110.4975
9/7/2018,111.005
9/8/2018,111.005
9/9/2018,110.923
9/10/2018,111.1515
9/11/2018,111.6095
9/12/2018,111.223
9/13/2018,112.036
9/14/2018,112.055
9/15/2018,112.055
9/16/2018,112.055
9/17/2018,111.751
9/18/2018,112.3445
9/19/2018,112.278
9/20/2018,112.475
9/21/2018,112.565
9/22/2018,112.565
9/23/2018,112.565
9/24/2018,112.8055
9/25/2018,112.9801
9/26/2018,112.732
9/27/2018,113.3885
9/28/2018,113.688
9/29/2018,113.688
9/30/2018,113.688
10/1/2018,113.996
10/2/2018,113.6525
10/3/2018,114.441
10/4/2018,113.899
10/5/2018,113.725
10/6/2018,113.725
10/7/2018,113.725
10/8/2018,113.161
10/9/2018,113.005
10/10/2018,112.2315
10/11/2018,112.0745
10/12/2018,112.213
10/13/2018,112.213
10/14/2018,112.213
10/15/2018,111.7702
10/16/2018,112.306
10/17/2018,112.6195
10/18/2018,112.1965
10/19/2018,112.5504
10/20/2018,112.5504
10/21/2018,112.5504
10/22/2018,112.8203
10/23/2018,112.3905
10/24/2018,112.0755
10/25/2018,112.368
10/26/2018,111.897
10/27/2018,111.897
10/28/2018,111.897
10/29/2018,112.3525
10/30/2018,113.092
10/31/2018,112.945
11/1/2018,112.604
11/2/2018,113.205
11/3/2018,113.205
11/4/2018,113.205
11/5/2018,113.198
11/6/2018,113.423
11/7/2018,113.5185
11/8/2018,114.038
11/9/2018,113.8304
11/10/2018,113.8304
11/11/2018,113.8304
11/12/2018,113.807
11/13/2018,113.8215
11/14/2018,113.598
11/15/2018,113.554
11/16/2018,112.835
11/17/2018,112.835
11/18/2018,112.835
11/19/2018,112.4955
11/20/2018,112.732
11/21/2018,113.102
11/22/2018,112.9595
11/23/2018,112.9504
11/24/2018,112.9504
11/25/2018,112.9504
11/26/2018,113.567
11/27/2018,113.753
11/28/2018,113.622
11/29/2018,113.432
11/30/2018,113.508
12/1/2018,113.508
12/2/2018,113.508
12/3/2018,113.6297
12/4/2018,112.77
12/5/2018,113.142
12/6/2018,112.727
12/7/2018,112.733
12/8/2018,112.733
12/9/2018,112.733
12/10/2018,113.263
12/11/2018,113.381
12/12/2018,113.2785
12/13/2018,113.608
12/14/2018,113.436
12/15/2018,113.436
12/16/2018,113.436
12/17/2018,112.826
12/18/2018,112.485
12/19/2018,112.422
12/20/2018,111.286
12/21/2018,111.235
12/22/2018,111.235
12/23/2018,111.235
12/24/2018,110.442
12/25/2018,110.226
12/26/2018,111.3098
12/27/2018,110.9501
12/28/2018,110.275
12/29/2018,110.275
12/30/2018,110.275
12/31/2018,109.655
1/1/2019,109.694
1/2/2019,106.765
1/3/2019,107.672
1/4/2019,108.5304
1/5/2019,108.5304
1/6/2019,108.5304
1/7/2019,108.6655
1/8/2019,108.803
1/9/2019,108.152
1/10/2019,108.415
1/11/2019,108.5504
1/12/2019,108.5504
1/13/2019,108.5504
1/14/2019,108.1603
1/15/2019,108.651
1/16/2019,109.11
1/17/2019,109.2115
1/18/2019,109.775
1/19/2019,109.775
1/20/2019,109.775
1/21/2019,109.627
1/22/2019,109.338
1/23/2019,109.557
1/24/2019,109.579
1/25/2019,109.545
1/26/2019,109.545
1/27/2019,109.545
1/28/2019,109.3105
1/29/2019,109.3705
1/30/2019,109.042
1/31/2019,108.8295
2/1/2019,109.495
2/2/2019,109.495
2/3/2019,109.495
2/4/2019,109.9005
2/5/2019,109.9597
2/6/2019,109.958
2/7/2019,109.771
2/8/2019,109.737
2/9/2019,109.737
2/10/2019,109.737
2/11/2019,110.3875
2/12/2019,110.469
2/13/2019,111.0035
2/14/2019,110.4985
2/15/2019,110.495
2/16/2019,110.495
2/17/2019,110.495
2/18/2019,110.612
2/19/2019,110.589
2/20/2019,110.81
2/21/2019,110.668
2/22/2019,110.679
2/23/2019,110.679
2/24/2019,110.679
2/25/2019,111.0661
2/26/2019,110.5785
2/27/2019,110.947
2/28/2019,111.378
3/1/2019,111.915
3/2/2019,111.915
3/3/2019,111.915
3/4/2019,111.751
3/5/2019,111.9015
3/6/2019,111.724
3/7/2019,111.6095
3/8/2019,111.165
3/9/2019,111.165
3/10/2019,111.165
3/11/2019,111.3045
3/12/2019,111.315
3/13/2019,111.2675
3/14/2019,111.6805
3/15/2019,111.425
3/16/2019,111.425
3/17/2019,111.425
3/18/2019,111.3951
3/19/2019,111.374
3/20/2019,110.7203
3/21/2019,110.793
3/22/2019,109.925
3/23/2019,109.925
3/24/2019,109.925
3/25/2019,110.012
3/26/2019,110.543
3/27/2019,110.502
3/28/2019,110.663
3/29/2019,110.875
3/30/2019,110.875
3/31/2019,110.875
4/1/2019,111.372
4/2/2019,111.3385
4/3/2019,111.4565
4/4/2019,111.6455
4/5/2019,111.725
4/6/2019,111.725
4/7/2019,111.725
4/8/2019,111.483
4/9/2019,111.1301
4/10/2019,110.953
4/11/2019,111.632
4/12/2019,112.025
4/13/2019,112.025
4/14/2019,112.025
4/15/2019,111.977
4/16/2019,111.9825
4/17/2019,112.0301
4/18/2019,111.983
4/19/2019,111.9204
4/20/2019,111.9204
4/21/2019,111.9204
4/22/2019,111.9375
4/23/2019,111.863
4/24/2019,112.0835
4/25/2019,111.575
4/26/2019,111.585
4/27/2019,111.585
4/28/2019,111.585
4/29/2019,111.662
4/30/2019,111.443
5/1/2019,111.391
5/2/2019,111.533
5/3/2019,111.105
5/4/2019,111.105
5/5/2019,111.105
5/6/2019,110.7815
5/7/2019,110.256
5/8/2019,110.063
5/9/2019,109.719
5/10/2019,109.945
5/11/2019,109.945
5/12/2019,109.945
5/13/2019,109.2189
5/14/2019,109.645
5/15/2019,109.5535
5/16/2019,109.857
5/17/2019,110.075
5/18/2019,110.075
5/19/2019,110.075
5/20/2019,110.0255
5/21/2019,110.547
5/22/2019,110.3155
5/23/2019,109.4815
5/24/2019,109.305
5/25/2019,109.305
5/26/2019,109.305
5/27/2019,109.546
5/28/2019,109.3625
5/29/2019,109.578
5/30/2019,109.5755
5/31/2019,108.275
6/1/2019,108.275
6/2/2019,108.275
6/3/2019,107.9615
6/4/2019,108.227
6/5/2019,108.2615
6/6/2019,108.349
6/7/2019,108.185
6/8/2019,108.185
6/9/2019,108.185
6/10/2019,108.421
6/11/2019,108.525
6/12/2019,108.4615
6/13/2019,108.372
6/14/2019,108.565
6/15/2019,108.565
6/16/2019,108.565
6/17/2019,108.5345
6/18/2019,108.522
6/19/2019,108.0835
6/20/2019,107.3441
6/21/2019,107.315
6/22/2019,107.315
6/23/2019,107.315
6/24/2019,107.315
6/25/2019,107.2145
6/26/2019,107.726
6/27/2019,107.7855
6/28/2019,107.895
6/29/2019,107.895
6/30/2019,107.895
7/1/2019,107.895
7/2/2019,107.855
7/3/2019,107.776
7/4/2019,107.786
7/5/2019,108.465
7/6/2019,108.465
7/7/2019,108.465
7/8/2019,108.724
7/9/2019,108.8769
7/10/2019,108.322
7/11/2019,108.474
7/12/2019,107.915
7/13/2019,107.915
7/14/2019,107.915
7/15/2019,107.8655
7/16/2019,108.234
7/17/2019,107.9625
7/18/2019,107.4705
7/19/2019,107.715
7/20/2019,107.715
7/21/2019,107.715
7/22/2019,107.8945
7/23/2019,108.2155
7/24/2019,108.1598
7/25/2019,108.619
7/26/2019,108.675
7/27/2019,108.675
7/28/2019,108.675
7/29/2019,108.807
7/30/2019,108.594
7/31/2019,108.7495
8/1/2019,107.522
8/2/2019,106.585
8/3/2019,106.585
8/4/2019,106.585
8/5/2019,105.665
8/6/2019,106.3961
8/7/2019,106.109
8/8/2019,105.8285
8/9/2019,105.675
8/10/2019,105.675
8/11/2019,105.675
8/12/2019,105.275
8/13/2019,106.612
8/14/2019,105.813
8/15/2019,106.148
8/16/2019,106.375
8/17/2019,106.375
8/18/2019,106.375
8/19/2019,106.619
8/20/2019,106.263
8/21/2019,106.575
8/22/2019,106.4495
8/23/2019,105.405
8/24/2019,105.405
8/25/2019,105.405
8/26/2019,106.0985
8/27/2019,105.783
8/28/2019,106.004
8/29/2019,106.512
8/30/2019,106.295
8/31/2019,106.295
9/1/2019,106.295
9/2/2019,106.193
9/3/2019,105.9655
9/4/2019,106.336
9/5/2019,107.023
9/6/2019,106.915
9/7/2019,106.915
9/8/2019,106.915
9/9/2019,107.204
9/10/2019,107.524
9/11/2019,107.797
9/12/2019,108.173
9/13/2019,108.085
9/14/2019,108.085
9/15/2019,108.085
9/16/2019,108.119
9/17/2019,108.1125
9/18/2019,108.393
9/19/2019,108.0225
9/20/2019,107.556
9/21/2019,107.556
9/22/2019,107.556
9/23/2019,107.4935
9/24/2019,107.104
9/25/2019,107.7495
9/26/2019,107.814
9/27/2019,107.9604
9/28/2019,107.9604
9/29/2019,107.9604
9/30/2019,108.075
10/1/2019,107.745
10/2/2019,107.169
10/3/2019,106.901
10/4/2019,106.927
10/5/2019,106.927
10/6/2019,106.927
10/7/2019,107.2406
10/8/2019,107.013
10/9/2019,107.049
10/10/2019,107.922
10/11/2019,108.378
10/12/2019,108.378
10/13/2019,108.378
10/14/2019,108.364
10/15/2019,108.8415
10/16/2019,108.7005
10/17/2019,108.603
10/18/2019,108.407
10/19/2019,108.407
10/20/2019,108.407
10/21/2019,108.6015
10/22/2019,108.475
10/23/2019,108.644
10/24/2019,108.617
10/25/2019,108.665
10/26/2019,108.665
10/27/2019,108.665
10/28/2019,108.9695
10/29/2019,108.8665
10/30/2019,108.8185
10/31/2019,108.031
11/1/2019,108.205
11/2/2019,108.205
11/3/2019,108.205
11/4/2019,108.6075
11/5/2019,109.163
11/6/2019,108.9645
11/7/2019,109.3165
11/8/2019,109.253
11/9/2019,109.253
11/10/2019,109.253
11/11/2019,109.0535
11/12/2019,108.9745
11/13/2019,108.7975
11/14/2019,108.401
11/15/2019,108.769
11/16/2019,108.769
11/17/2019,108.769
11/18/2019,108.663
11/19/2019,108.5451
11/20/2019,108.4645
11/21/2019,108.613
11/22/2019,108.6415
11/23/2019,108.6415
11/24/2019,108.6415
11/25/2019,108.938
11/26/2019,109.053
11/27/2019,109.536
11/28/2019,109.5201
11/29/2019,109.4845
11/30/2019,109.4845
12/1/2019,109.4845
12/2/2019,109.0295
12/3/2019,108.654
12/4/2019,108.876
12/5/2019,108.736
12/6/2019,108.581
12/7/2019,108.581
12/8/2019,108.581
12/9/2019,108.5845
12/10/2019,108.802
12/11/2019,108.543
12/12/2019,109.5231
12/13/2019,109.3315
12/14/2019,109.3315
12/15/2019,109.3315
12/16/2019,109.588
12/17/2019,109.514
12/18/2019,109.574
12/19/2019,109.3795
12/20/2019,109.449
12/21/2019,109.449
12/22/2019,109.449
12/23/2019,109.404
12/24/2019,109.395
12/25/2019,109.385
12/26/2019,109.5749
12/27/2019,109.4775
12/28/2019,109.4775
12/29/2019,109.4775
12/30/2019,108.877
12/31/2019,108.675
1/1/2020,108.689
1/2/2020,108.554
1/3/2020,108.085
1/4/2020,108.085
1/5/2020,108.085
1/6/2020,108.3635
1/7/2020,108.473
1/8/2020,109.0845
1/9/2020,109.4796
1/10/2020,109.4605
1/11/2020,109.4605
1/12/2020,109.4605
1/13/2020,109.936
1/14/2020,109.992
1/15/2020,109.8903
1/16/2020,110.16
1/17/2020,110.134
1/18/2020,110.134
1/19/2020,110.134
1/20/2020,110.175
1/21/2020,109.857
1/22/2020,109.8285
1/23/2020,109.5345
1/24/2020,109.2835
1/25/2020,109.2835
1/26/2020,109.2835
1/27/2020,108.9101
1/28/2020,109.246
1/29/2020,109.001
1/30/2020,108.927
1/31/2020,108.335
2/1/2020,108.335
2/2/2020,108.335
2/3/2020,108.6603
2/4/2020,109.467
2/5/2020,109.7989
2/6/2020,109.9905
2/7/2020,109.7295
2/8/2020,109.7295
2/9/2020,109.7295
2/10/2020,109.769
2/11/2020,109.794
2/12/2020,110.0845
2/13/2020,109.82
2/14/2020,109.7715
2/15/2020,109.7915
2/16/2020,109.7915
2/17/2020,109.8485
2/18/2020,109.855
2/19/2020,111.2545
2/20/2020,112.059
2/21/2020,111.5804
2/22/2020,111.5804
2/23/2020,111.5804
2/24/2020,110.6765
2/25/2020,110.2105
2/26/2020,110.412
2/27/2020,109.532
2/28/2020,108.1204
2/29/2020,108.1204
3/1/2020,108.1204
3/2/2020,108.3065
3/3/2020,107.1615
3/4/2020,107.559
3/5/2020,106.1495
3/6/2020,105.3035
3/7/2020,105.3035
3/8/2020,105.3035
3/9/2020,102.374
3/10/2020,105.083
3/11/2020,104.6955
3/12/2020,104.792
3/13/2020,107.935
3/14/2020,107.935
3/15/2020,107.935
3/16/2020,106.2115
3/17/2020,107.248
3/18/2020,108.039
3/19/2020,110.8585
3/20/2020,110.966
3/21/2020,110.966
3/22/2020,110.966
3/23/2020,110.967
3/24/2020,111.1105
3/25/2020,111.0075
3/26/2020,109.269
3/27/2020,107.915
3/28/2020,107.915
3/29/2020,107.915
3/30/2020,107.861
3/31/2020,107.671
4/1/2020,107.183
4/2/2020,108.0635
4/3/2020,108.429
4/4/2020,108.429
4/5/2020,108.429
4/6/2020,109.156
4/7/2020,108.786
4/8/2020,108.876
4/9/2020,108.5235
4/10/2020,108.3635
4/11/2020,108.3635
4/12/2020,108.3635
4/13/2020,107.714
4/14/2020,107.183
4/15/2020,107.459
4/16/2020,107.984
4/17/2020,107.575
4/18/2020,107.575
4/19/2020,107.575
4/20/2020,107.711
4/21/2020,107.753
4/22/2020,107.783
4/23/2020,107.588
4/24/2020,107.465
4/25/2020,107.465
4/26/2020,107.465
4/27/2020,107.2565
4/28/2020,106.8385
4/29/2020,106.5865
4/30/2020,107.116
5/1/2020,106.9304
5/2/2020,106.9304
5/3/2020,106.9304
5/4/2020,106.667
5/5/2020,106.505
5/6/2020,106.0205
5/7/2020,106.325
5/8/2020,106.676
5/9/2020,106.676
5/10/2020,106.676
5/11/2020,107.644
5/12/2020,107.2301
5/13/2020,107.012
5/14/2020,107.2549
5/15/2020,107.0895
5/16/2020,107.0895
5/17/2020,107.0895
5/18/2020,107.319
5/19/2020,107.844
5/20/2020,107.6305
5/21/2020,107.6097
5/22/2020,107.6504
5/23/2020,107.6504
5/24/2020,107.6504
5/25/2020,107.744
5/26/2020,107.5115
5/27/2020,107.755
5/28/2020,107.671
5/29/2020,107.805
5/30/2020,107.805
5/31/2020,107.805
6/1/2020,107.574
6/2/2020,108.616
6/3/2020,108.9805
6/4/2020,109.148
6/5/2020,109.628
6/6/2020,109.568
6/7/2020,109.568
6/8/2020,108.5015
6/9/2020,107.791
6/10/2020,106.936
6/11/2020,106.772
6/12/2020,107.3635
6/13/2020,107.3635
6/14/2020,107.3635
6/15/2020,107.414
6/16/2020,107.332
6/17/2020,107.047
6/18/2020,106.933
6/19/2020,106.8704
6/20/2020,106.8704
6/21/2020,106.8704
6/22/2020,106.9102
6/23/2020,106.476
6/24/2020,107.078
6/25/2020,107.167
6/26/2020,107.1804
6/27/2020,107.1804
6/28/2020,107.1804
6/29/2020,107.591
6/30/2020,107.958
7/1/2020,107.459
7/2/2020,107.525
7/3/2020,107.5185
7/4/2020,107.5185
7/5/2020,107.5185
7/6/2020,107.3889
7/7/2020,107.5571
7/8/2020,107.296
7/9/2020,107.201
7/10/2020,106.9204
7/11/2020,106.9204
7/12/2020,106.9204
7/13/2020,107.293
7/14/2020,107.266
7/15/2020,106.9175
7/16/2020,107.3075
7/17/2020,107.045
7/18/2020,107.045
7/19/2020,107.045
7/20/2020,107.2531
7/21/2020,106.872
7/22/2020,107.166
7/23/2020,106.8298
7/24/2020,106.1255
7/25/2020,106.1255
7/26/2020,106.1255
7/27/2020,105.307
7/28/2020,105.086
7/29/2020,104.969
7/30/2020,104.732
7/31/2020,105.839
8/1/2020,105.839
8/2/2020,105.839
8/3/2020,106.0135
8/4/2020,105.7803
8/5/2020,105.589
8/6/2020,105.496
8/7/2020,105.9175
8/8/2020,105.9175
8/9/2020,105.9175
8/10/2020,105.945
8/11/2020,106.48
8/12/2020,106.8621
8/13/2020,106.963
8/14/2020,106.591
8/15/2020,106.591
8/16/2020,106.591
8/17/2020,106.034
8/18/2020,105.365
8/19/2020,105.996
8/20/2020,105.7435
8/21/2020,105.795
8/22/2020,105.795
8/23/2020,105.795
8/24/2020,105.971
8/25/2020,106.371
8/26/2020,105.865
8/27/2020,106.603
8/28/2020,105.365
8/29/2020,105.365
8/30/2020,105.365
8/31/2020,105.883
9/1/2020,105.942
9/2/2020,106.193
9/3/2020,106.1745
9/4/2020,106.2395
9/5/2020,106.2395
9/6/2020,106.2395
9/7/2020,106.3121
9/8/2020,105.9745
9/9/2020,106.207
9/10/2020,106.164
9/11/2020,106.155
9/12/2020,106.155
9/13/2020,106.155
9/14/2020,105.725
9/15/2020,105.416
9/16/2020,104.9915
9/17/2020,104.725
9/18/2020,104.558
9/19/2020,104.558
9/20/2020,104.558
9/21/2020,104.682
9/22/2020,104.9955
9/23/2020,105.343
9/24/2020,105.415
9/25/2020,105.591
9/26/2020,105.591
9/27/2020,105.591
9/28/2020,105.534
9/29/2020,105.653
9/30/2020,105.425
10/1/2020,105.571
10/2/2020,105.335
10/3/2020,105.335
10/4/2020,105.335
10/5/2020,105.762
10/6/2020,105.632
10/7/2020,105.961
10/8/2020,106.014
10/9/2020,105.635
10/10/2020,105.635
10/11/2020,105.635
10/12/2020,105.339
10/13/2020,105.4702
10/14/2020,105.1895
10/15/2020,105.389
10/16/2020,105.395
10/17/2020,105.395
10/18/2020,105.395
10/19/2020,105.465
10/20/2020,105.482
10/21/2020,104.575
10/22/2020,104.861
10/23/2020,104.7585
10/24/2020,104.7585
10/25/2020,104.7585
10/26/2020,104.884
10/27/2020,104.511
10/28/2020,104.303
10/29/2020,104.61
10/30/2020,104.655
10/31/2020,104.655
11/1/2020,104.655
11/2/2020,104.7465
11/3/2020,104.5995
11/4/2020,104.4875
11/5/2020,103.6215
11/6/2020,103.3475
11/7/2020,103.3475
11/8/2020,103.3475
11/9/2020,105.283
11/10/2020,105.268
11/11/2020,105.4275
11/12/2020,105.113
11/13/2020,104.6405
11/14/2020,104.692
11/15/2020,104.692
11/16/2020,104.581
11/17/2020,104.1935
11/18/2020,103.8105
11/19/2020,103.791
11/20/2020,103.862
11/21/2020,103.862
11/22/2020,103.862
11/23/2020,104.4895
11/24/2020,104.4895
11/25/2020,104.4515
11/26/2020,104.255
11/27/2020,104.066
11/28/2020,104.066
11/29/2020,104.066
11/30/2020,104.339
12/1/2020,104.3285
12/2/2020,104.4399
12/3/2020,103.867
12/4/2020,104.1595
12/5/2020,104.1595
12/6/2020,104.1595
12/7/2020,104.0402
12/8/2020,104.1625
12/9/2020,104.2755
12/10/2020,104.2315
12/11/2020,104.012
12/12/2020,104.012
12/13/2020,104.012
12/14/2020,104.022
12/15/2020,103.686
12/16/2020,103.447
12/17/2020,103.1135
12/18/2020,103.3185
12/19/2020,103.3185
12/20/2020,103.3185
12/21/2020,103.338
12/22/2020,103.6265
12/23/2020,103.5402
12/24/2020,103.663
12/25/2020,103.5038
12/26/2020,103.5038
12/27/2020,103.5038
12/28/2020,103.78
12/29/2020,103.5455
12/30/2020,103.202
12/31/2020,103.245
1/1/2021,103.2404
1/2/2021,103.2404
1/3/2021,103.2404
1/4/2021,103.1195
1/5/2021,102.719
1/6/2021,103.0585
1/7/2021,103.8575
1/8/2021,103.9285
1/9/2021,103.9285
1/10/2021,103.9285
1/11/2021,104.2205
1/12/2021,103.784
1/13/2021,103.8735
1/14/2021,103.822
1/15/2021,103.914
1/16/2021,103.914
1/17/2021,103.914
1/18/2021,103.704
1/19/2021,103.9015
1/20/2021,103.567
1/21/2021,103.5135
1/22/2021,103.765
1/23/2021,103.765
1/24/2021,103.765
1/25/2021,103.769
1/26/2021,103.639
1/27/2021,104.09
1/28/2021,104.244
1/29/2021,104.715
1/30/2021,104.715
1/31/2021,104.715
2/1/2021,104.9495
2/2/2021,104.9955
2/3/2021,105.031
2/4/2021,105.541
2/5/2021,105.3555
2/6/2021,105.3555
2/7/2021,105.3555
2/8/2021,105.228
2/9/2021,104.583
2/10/2021,104.6201
2/11/2021,104.7545
2/12/2021,104.945
2/13/2021,104.945
2/14/2021,104.945
2/15/2021,105.349
2/16/2021,106.1029
2/17/2021,105.8855
2/18/2021,105.696
2/19/2021,105.6455
2/20/2021,105.6455
2/21/2021,105.6455
2/22/2021,105.0635
2/23/2021,105.245
2/24/2021,105.883
2/25/2021,106.2415
2/26/2021,106.5995
2/27/2021,106.5995
2/28/2021,106.5995
3/1/2021,106.768
3/2/2021,106.7295
3/3/2021,107.012
3/4/2021,107.985
3/5/2021,108.405
3/6/2021,108.405
3/7/2021,108.405
3/8/2021,108.9185
3/9/2021,108.5185
3/10/2021,108.413
3/11/2021,108.521
3/12/2021,108.985
3/13/2021,108.985
3/14/2021,108.985
3/15/2021,109.1305
